date,city,permit_type,permit_number,address,description
2025-11-13T00:00:00.000,Austin,Plumbing Permit,2025-143572 PP,13416 RIDING DR,New construction sfr in the etj 2446 sqft
2025-11-13T00:00:00.000,Austin,Plumbing Permit,2025-144596 PP,14309 MATTEROD DR,Installing a new irrigation system  Ref: 2025 -056568 W ETJ
2025-11-13T00:00:00.000,Austin,Plumbing Permit,2024-162283 PP,1504 CRESTWOOD RD,Secondary Plumbing Contractor only running a new gas line for relocation of gas meter.
2025-11-13T00:00:00.000,Austin,Electrical Permit,2025-139677 EP,7600 WORDHAM DR,8.3 kW Solar install on an existing residential roof with a 10 kWh battery backup system.
2025-11-13T00:00:00.000,Austin,Plumbing Permit,2025-143266 PP,2512 PALO VERDE DR,Replacement of an existing water heater
2025-11-13T00:00:00.000,Austin,Electrical Permit,2025-140817 EP,8808 GOLDEN LION DR,temporary tpole for new construction in Easton Park Ref: 2025-138130-BP
2025-11-13T00:00:00.000,Austin,Building Permit,2025-146186 BP,15512 FERNHILL DR,Express: Tub to shower conversion
2025-11-13T00:00:00.000,Austin,Electrical Permit,2025-141164 EP,3027 SUNRIDGE DR,UPGRADE PANEL 100 TO 200 AMP
2025-11-13T00:00:00.000,Austin,Plumbing Permit,2025-145051 PP,8302 LOS RANCHOS DR,Replacement of an existing water heater we are replacing like for like gas tank water heater in the garage
2025-11-13T00:00:00.000,Austin,Plumbing Permit,2025-145049 PP,7006 STITZEL WELLER DR,Installing a new irrigation system
2025-11-13T00:00:00.000,Austin,Electrical Permit,2025-144478 EP,2907 BEANNA ST UNIT 2,Temp pole for 2907 Beanna  2025-130293 BP
2025-11-13T00:00:00.000,Austin,Plumbing Permit,2022-041648 PP,9500 W PARMER LN BLDG 2,ePlan: Expedited Review - New Construction of a 3-Story Admin/Bus Office Bldg. (46250 SF)
2025-11-13T00:00:00.000,Austin,Building Permit,2025-139847 BP,1307 W 12TH ST BLDG B,Amnesty CO for existing noncomplying duplex circa 1939 blg b Rem Exist Garage To Create Bedrm&Bath To Res  Addressed 1305 (Dark Gray house)
2025-11-13T00:00:00.000,Austin,Plumbing Permit,2025-143830 PP,2119 RABB RD,Water heater replacement
2025-11-13T00:00:00.000,Austin,Electrical Permit,2025-062236 EP,6413 MAGENTA LN,Demo existing patio cover and addition of patio cover with outdoor kitchen
2025-11-13T00:00:00.000,Austin,Mechanical Permit,2025-145005 MP,2201 THORNWILD PASS,Replacement of complete existing central heat and air system with or without duct work
2025-11-13T00:00:00.000,Austin,Electrical Permit,2025-114295 EP,48 WALLER ST--POOL,New construction in-ground pool and spa.
2025-11-13T00:00:00.000,Austin,Electrical Permit,2025-133766 EP,2301 E 2ND ST BLDG 2,2301 E 2nd St BUILDING 2 (middle rear on E 2nd side):   New construction of a 3-Story Single Family Res. [3 bed 3.5bath] and 3rd floor balcony. Part of 4-unit use  8 detached units total in development across 2 lots.
2025-11-13T00:00:00.000,Austin,Building Permit,2025-145208 BP,1409 BRIARCLIFF BLVD,Enclose existing attached cartport with 2 walls and  level up foundation to the match the existing house foundation level. Engineering included in the application for bracing exterior walls and foundation.  Add a full bathroom and closet. add 4 ducts of HVAC 2 windows electric and plumbing job to convert it to a bedroom. No changes to the exsting roof.
2025-11-13T00:00:00.000,Austin,Electrical Permit,2025-145356 EP,121 PICKLE RD UNIT 100,illuminated channel letters reading Dynamic Sports Medicine on east facade
2025-11-13T00:00:00.000,Austin,Plumbing Permit,2025-135690 PP,10206 SPICEWOOD MESA,Express - Tub to Shower Conversion
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-141862 EP,7901 HENRY KINNEY ROW,Installation of 11.88KW DC and 11.4KW AC Solar Only installation.
2025-11-12T00:00:00.000,Austin,Building Permit,2025-145750 BP,3801 ISLAND WAY,Express- exploratory demo [both units] before we receive our larger building permit.
2025-11-12T00:00:00.000,Austin,Building Permit,2025-145262 BP,5415 PENDLETON LN,Express - Replace 3200 Sqft of existing 3/8 plywood roof sheathing due to delamination. Need nailable surface reroof
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-136365 EP,1001 BLUEBONNET LN,24kW whole home generator (Natural Gas) connected to house meter and main panel. Austin Energy disconnect required. (Greg Mason)
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-137515 EP,11408 MUSKET RIM,[ELipps Main House] 132 Ground-Mounted residential Trina Vertex 620W panels
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-101403 PP,1009 WINIFRED DR,New pool and spa with automatic cover and decking
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-142145 EP,2323 S LAMAR BLVD,THE CODE - Wall sign ST.1 - Halo Lit Channel Logo
2025-11-12T00:00:00.000,Austin,Building Permit,2025-100201 BP,809 W 12TH ST UNIT A,Expansion - Single Tenant Building - Interior Remodel
2025-11-12T00:00:00.000,Austin,Building Permit,2025-145340 BP,2326 LAKEHURST DR,Express: replace 2 bedroom windows (like for like); replace water heater; replace HVAC
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-046447 PP,8328 ELANDER DR,New pool concrete decking and pavilion (less than 200 sqft-exempt)
2025-11-12T00:00:00.000,Austin,Building Permit,2025-137205 BP,9803 RIBELIN RANCH CT BLDG 37,New construction of single building based on Volume Builder Approved (2024-067871 VB) Plan 10-CB-R. This is a 2 Story building 4 Beds 3.5 Baths with height of 31-7 and 3129 square feet.
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-142551 EP,1508 NORRIS DR,REQUEST TO DISCONNECT Installing 18.86 kW Solar PV system and 40.5 kWh Energy Storage Systems. We need to disconnect the power to install the PW.
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-142230 EP,3408 MOUNTAIN TOP CIR,REQUEST TO DISCONNECT Installing a 36.504 kW PV Solar System 4 Tesla Inverters 2 Sol-Ark Inverters 2 Sol-Ark Batteries
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-142817 PP,8413 SOUTHWEST PKWY,2000=-lf  of Wastewater line with all apprutenances and 5300 lf of waterline with appurtenances  On site only NO building plumbing  Permit plan  SPC 2024-0162C.SH
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-140256 EP,4808 WOODVIEW AVE,ePlan: Residential Expedited Review - New construction of a 2-Story Single Family Res. [3bed 3.5bath] with Attached Carport
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-087732 PP,1004 JUANITA ST UNIT 2A,ePlan: Residential Expedited Review - New THREE UNIT RES. Bldg 2a New 2-story Duplex [2bed 2.5bath] with attached carport
2025-11-12T00:00:00.000,Austin,Mechanical Permit,2025-143426 MP,1717 W 6TH ST UNIT 140R,*Secondary Contractor Replacing two walk in refrigeration system condensers and the two indoor EVAP coolers.
2025-11-12T00:00:00.000,Austin,Building Permit,2025-142432 BP,1010 BRICKELL LOOP UNIT A,Unit A - 2 story Duplex Condo with 2 beds 2.5 bath and attached 2 car garage
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-144595 EP,12821 HYMEADOW DR,Repair Wire and panel on load side of meter can. Replace Panel and add Main Breaker.
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-133346 PP,11905 MURANO DR,ETJ new service for SFR
2025-11-12T00:00:00.000,Austin,Building Permit,2025-141840 BP,1404 SIR THOPAS TRL,Express- Foundation Repair
2025-11-12T00:00:00.000,Austin,Mechanical Permit,2025-141723 MP,3613 BLUESTEIN DR,TEMPORARY BUILDING PERMIT scope of permit is limited to all work up to and including the first inspections for Mech/Plumbing/Electrical/Building
2025-11-12T00:00:00.000,Austin,Building Permit,2025-145629 BP,6428 BRIDGEWATER DR,express - replacing shower in master bedroom. replace 3 windows 2 in the kitchen and 1 in the master bathroom.
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-143394 EP,12016 MURANO DR,Homebuilder Loop Austin 2 Mile ETJ Austin Energy
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-087731 PP,1004 JUANITA ST BLDG 1,ePlan: Residential Expedited Review - New THREE UNIT RES. Bldg1 New 2-story SF Res [3bed 3.5bath] with attached carport
2025-11-12T00:00:00.000,Austin,Building Permit,2025-145738 BP,8702 OAK LEDGE DR,Express- Replacing patio door with same size prehung door with sidelights.
2025-11-12T00:00:00.000,Austin,Mechanical Permit,2025-071012 MP,8601 ARACARI CV,New single-story SFR (4br/2.5ba) with attached garage and covered porch/patio *PRODUCTION BUILDER- GREEN BUILDING*
2025-11-12T00:00:00.000,Austin,Building Permit,2025-144109 BP,11515 BURNET RD BLDG FLR7,Interior remodel existing 7th floor common areas.
2025-11-12T00:00:00.000,Austin,Building Permit,2025-138520 BP,9803 RIBELIN RANCH CT BLDG 27,New construction of single building based on Volume Builder Approved (2024-067871 VB) Plan 4-AB-R. This is a 2 Story building with height of 30-9 and 3600 square feet.
2025-11-12T00:00:00.000,Austin,Building Permit,2025-142433 BP,1010 BRICKELL LOOP UNIT B,Unit B - 2 story Duplex Condo with 2 beds 2.5 bath and attached 2 car garage
2025-11-12T00:00:00.000,Austin,Building Permit,2025-139682 BP,2309 OAK CREST AVE BLDG 1,BUILDING 1:  New 3-story single family residence w/ attached carport 3 bedroom 3.5 bath.
2025-11-12T00:00:00.000,Austin,Mechanical Permit,2025-144528 MP,704 E 45TH HALF ST,Replacement of complete existing central heat and air system with or without duct work Richard Maier - Replacement of 3T vertical like-for-like gas system
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-144405 PP,8400 DUSK TERRACE CV,Total 35 sewer replacement 15 Sewer tunnel & 20 sewer trench
2025-11-12T00:00:00.000,Austin,Mechanical Permit,2025-069454 MP,8202 LEROI DR,*Green Building* New 2-story 3 bedroom 2.5 bathroom single family condo residence with attached garage covered front porch and side covered patio.
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-118378 PP,2521 HARRIS BLVD,Install landscape irrigation
2025-11-12T00:00:00.000,Austin,Mechanical Permit,2025-052523 MP,13611 LONG ISLAND DR,New two-story SFR (4br/3ba) with attached garage and covered patio
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-134572 PP,1604 W 40TH ST UNIT A,Change of use from duplex use to three unit residential. Previous duplex building to be separated by partial demolition of a section of the breezeway that connected the two units of the duplex.  A third dwelling unit is added by converting a 1st Story garage into a 1br/1b dwelling to be addressed as Unit A.
2025-11-12T00:00:00.000,Austin,Driveway / Sidewalks,2025-141936 DS,5800-6011 RANGELAND RD,Construct new sidewalk of  145 LF
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-124162 PP,2201 MONTCLAIRE ST,ePlan: Residential Expedited Review - New construction of a 1-Story Single Family Res. [1bed 1bath]
2025-11-12T00:00:00.000,Austin,Mechanical Permit,2025-142826 MP,2618 MARKET GARDEN LN,Replacement of complete existing central heat and air system with or without duct work
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-144512 EP,5811 RISING HILLS DR,upgrade service (no new load) install 200 amp AE meter enclosure 200 amp ATS new MLO loadcenter generator install
2025-11-12T00:00:00.000,Austin,Building Permit,2025-143960 BP,301 W 2ND ST,This scope is limited to replace 2 each 200kw Natural Gas Fueled generators. That are part of a fully functioning Optional Standby System. No other equipment will be replaced.
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-072011 PP,6312 NEEDHAM LN,Addition and Remodel-Kitchen and primary bathroom renovation within an existing  Interior kitchen and primary bathroom renovation within existing SFR addition of 50 sqft is being added to the northern exterior wall of the kitchen as well as the primary bathroom wing
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-144408 PP,7816 JOURNEYVILLE DR,Replacement of an existing water heater
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-136369 EP,5716 EDEN DR,24kW whole home generator (Natural Gas) connected to house meter and main panel. Austin Energy disconnect required. (William Washington)
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-143507 PP,8613 GANTTCREST DR,Replacement of an existing water heater 40gal gas water heater
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-138471 PP,7119 STITZEL WELLER DR,New 2 Story Single Family home with attached garage and covered porch and patio 4/3.5
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-139075 EP,1712 S CONGRESS AVE UNIT 2,replaced weathered service like for like
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-140084 PP,910 CHOTE AVE,ePlan: Residential Expedited Review -New construction of a 3-Story Single Family Res. [3bed 3.5bath] with Attached Carport and Autofill Pool.  4705 Bolm Rd.
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-142213 PP,8715 W SH 71 BLDG 3,Cut and remove 4x4 section of concrete in front of the retaining wall in the South Hallway of building 3 to access and make the repair of a cracked pipe beneath the slab
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-140361 EP,9013 1/2 CAPITOL VIEW DR,Temporary Saw Pole for New Construction fed from Permanent Existing XFMR inside the job site in ETJ
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-141723 EP,3613 BLUESTEIN DR,TEMPORARY BUILDING PERMIT scope of permit is limited to all work up to and including the first inspections for Mech/Plumbing/Electrical/Building
2025-11-12T00:00:00.000,Austin,Building Permit,2025-144136 BP,9624 GOLDEN LION DR,*Green Building* New 2-story 4 bedroom 3.5 bathroom single family residence with attached garage covered front porch and rear covered patio.
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-143406 EP,2605 DERWENT DR,Homebuilder Loop Austin 2 Mile ETJ Austin Energy
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-142165 EP,2323 S LAMAR BLVD,THE CODE - AWNING SIGN - Halo lit Channel Letters on Raceway with Backer.
2025-11-12T00:00:00.000,Austin,Building Permit,2025-140894 BP,5501 SUNDAY SILENCE DR,Express- Foundation Repair
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-134432 EP,7105 N IH 35 SVRD NB,Exterior remodel only. Exterior Finish upgrade and updates.
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-143584 EP,12000 MURANO DR,Electrical service meter installation for new construction of SFR in the ETJ. 1796 sq ft
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-140082 PP,910 CHOTE AVE,ePlan: Residential Expedited Review - New construction of a 3-Story Single Family Res. [6bed 4.5bath] with Attached Garage and Autofill Pool.  910 Chote Ave
2025-11-12T00:00:00.000,Austin,Driveway / Sidewalks,2025-141944 DS,6400-6413 STOCKMAN DR,Construct new driveway approach of 25 FT and with two new walkways of 3 FT each.  Driveway approach is from the alley.
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-114910 PP,4206 FARHILLS DR,Replacing 90 ft of cast iron building drain to original tap/tie in pointand  re piping vent and water piping in kitchen and 2 bathrooms .
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-143959 EP,2617 TOWY RD,New construction sfr in the etj
2025-11-12T00:00:00.000,Austin,Building Permit,2025-141942 BP,2401 APPLE VALLEY CIR,Amnesty CO
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-144513 EP,14801 FERNHILL DR,Install Level 2 EV Charger
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-141643 PP,1109 NEWPORT AVE,Tunnel from bathroom to bathroom 100 feet. Open a hole behind master bathroom and another one behind guest bathroom to tunnel in. Tunnel will go across under the house and connect to the kitchen sink on the way. Make another hole in the garage floor in front of the washing machine and tunnel over to connect to main line. Tear out all old cast iron and carry off. Replace with schedule 40 PVC. It will run out from under the master bathroom and tie onto the main line. Put in a new cleanout for the main and a new line running over to the main line in the yard. Put in a new backwater valve in 4 pipe. Run a new line for the washer/dryer and possibly a new vent and washer box. In bathrooms: install new P-traps and toilet flanges and reset all toilets. Note: All 2 and 3 PVC will be hung at 4 foot intervals with stainless steel hangers.
2025-11-12T00:00:00.000,Austin,Building Permit,2025-133361 BP,2000 GARDEN ST,Retroactive uncovered wood deck addition
2025-11-12T00:00:00.000,Austin,Building Permit,2025-144816 BP,721 BARTON SPRINGS RD,Replace an existing diesel Option generator Automatic Transfer Switch Docking Station and install stairs/platform on new concrete apron on existing equipment pad. Site plan exemption not required less than 100 sq ft for existing office building-separate scope of work than PR 2025-007895
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-118986 PP,2043 S LAMAR BLVD UNIT 2450,Interior build out of business office. MODIFICATIONS TO AREAS OF OPEN WORKSTATION. CONFERECE ROOMS AND STORAGE AREA. FINISH LEVEL FOR THE PROJECT IS CONSIDERED AS MID LEVEL WITH OFFICE FINISH MATCHING THROUGHOUT
2025-11-12T00:00:00.000,Austin,Mechanical Permit,2025-144490 MP,2404 SPANISH CAMP CV,Replacement of complete existing central heat and air system with or without duct work
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-143476 PP,6127 PEBBLE GARDEN CT,Replacement of an existing water heater 50gal gas water heater changeout
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-145775 PP,1307 NORWALK LN,***EMERGENCY REQUEST*** Pulled gas meter. Repair gas line from gas meter to building and gas line inside building only.
2025-11-12T00:00:00.000,Austin,Building Permit,2025-143724 BP,2524 IONIAN CV,express - changing out faucets in master and changing master tub to a freestanding tub as well. chip and move the plumbing at the master tub
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-139473 PP,7108 VALLECITO DR,50gal gas water heater changeout and pressure regulator valve install
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-121164 EP,2401 LONGVIEW ST,Renovation of 5428 SF of A-3 and B occupancy. There is no change of use. There is minimal exterior scope that involves replacing light fixtures on existing poles of a pool deck area.
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-108348 PP,710 E 3RD ST UNIT 100,First time finish-out shell space for meeting room
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-124161 PP,2500 PARAMOUNT AVE,ePlan: Residential Expedited Review - New construction of a 2-Story Single Family Res. [3bed 4.5bath] with Attached Garage.
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-139908 EP,1629 CABINWOOD CV,Install new 22.79 kW DC rooftop solar system to existing residential
2025-11-12T00:00:00.000,Austin,Building Permit,2025-144429 BP,2001 FARO DR BLDG 12,Express: Foundation repair
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-144183 EP,3801 N CAPITAL OF TEXAS HWY NB UNIT D-200,Sign 003 - Halo lit channel letters
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-137499 EP,1709 PASADENA DR,add 240v/40a EV charging circuit.
2025-11-12T00:00:00.000,Austin,Building Permit,2025-141664 BP,8720 CAPITOL VIEW DR,Express - Foundation Repair
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-141471 EP,3315 1/2 N QUINLAN PARK RD UNIT D,Electrical service was damaged during last week wind storm. Rebuild existing service.
2025-11-12T00:00:00.000,Austin,Building Permit,2025-131796 BP,7010 W SH 71 UNIT 250,TI Retail to Retail - Remodeling an existing empty unit into a pool showroom.
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-143399 EP,11929 RAVENNA CV,Homebuilder Loop Austin 2 Mile ETJ Austin Energy
2025-11-12T00:00:00.000,Austin,Building Permit,2025-101501 BP,817 W 5TH ST,Owner is wanting to replace the roof of the tiny bar.
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-138130 PP,8808 GOLDEN LION DR,*Green Building* New 2-story 4 bedroom 3 bathroom single family residence with attached garage covered front porch and rear covered patio.
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-145290 EP,2624 W WILLIAM CANNON DR,Emergency repair of main disconnect at DOCTORS OFFICE with vaccine refrigerators. Refrigerators have been temporarily energized from a separate available energy source. Repair consists of replacing the main disconnect breaker and requires the meter to be removed. Meter #6150625   All meters on main building - disconnect in Unit B*
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-143601 EP,6109 TWIN LEDGE DR,Install new 16.10 kW DC rooftop solar system and 10.0 kWh energy storage system to existing residential
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-143404 EP,11908 MURANO DR,Homebuilder Loop Austin 2 Mile ETJ Austin Energy
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-141080 EP,1403 HARDOUIN AVE,Building a stand alone 350amp overhead service on rack and go underground to resident and remove overhead secondary WO #684839
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-091707 PP,1510 KINNEY AVE,New construction in-ground pool and spa.
2025-11-12T00:00:00.000,Austin,Mechanical Permit,2025-144109 MP,11515 BURNET RD BLDG FLR7,Interior remodel existing 7th floor common areas.
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-144949 PP,904 E 37TH ST,Customer recieved a RED TAG on her gas Daniels went out for the repairs and brought gas line up to code.
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-051294 EP,300 1/2 PRESSLER ST,Temporary Service for commercial project at 300 1/2 Pressler St. Austin Texas 78703. ref 2022-132320 BP
2025-11-12T00:00:00.000,Austin,Building Permit,2025-142308 BP,4400 1/2 ELMONT DR,AT&T proposes Twr SOW - Remove  (6) antennas (3) B66 & B5 RRus. Relocate: (3) B30 RRUs (3) air antennas w/ radios. Install (3) air antennas w/radios (3) antennas (3) radios. Ground SOW: Remove: (2) 100A Battery disconnect Install: (2) 200A Battery Disconnect.
2025-11-12T00:00:00.000,Austin,Building Permit,2025-139683 BP,2309 OAK CREST AVE UNIT 2A,BUILDING 2 (2a): New studio apartment (duplex residence) w/ 1 bathroom & includes the carport & porch for building 2.
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-024859 EP,201 TERRACE MOUNTAIN DR,Install new 22.88 kW DC rooftop solar system and 54.0 kWh energy storage system to new residential
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-143392 EP,11913 ELLENA CV,Homebuilder Loop Austin 2 Mile ETJ Austin Energy
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-136994 PP,2309 TOWER DR,ePlan: Residential Expedited Review - New construction of a 2-Story Single Family Res. [5bed 5bath] with Habitable Attic Attached Garage
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-143185 EP,2102 PALO PINTO DR,INSTALL HOMEBUILDERS LOOP
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2024-092704 PP,4900 WEIDEMAR LN,Quick Lube Center - Construction of new ground-up Quick Lube Center - 3461 sqft.
2025-11-12T00:00:00.000,Austin,Driveway / Sidewalks,2025-094164 DS,3104 PINECREST DR,Construct new driveway approach of 16 FT.  No sidewalk inspection per plan review.
2025-11-12T00:00:00.000,Austin,Building Permit,2025-141716 BP,5537 LOYOLA LN,AT&T Proposes: Tower SOW- Remove: (3) B2/B66 RRUs (3) Diplexers (6) 50A Coax Relocate: (3)Air Antennas (3) B14 Radios (3) B5/B12 Radios. Install: (3) B77G Air Antennas (3) B25/B66 Radios. Ground SOW- Remove: (6) mounted diplexers. Install: (3) 200A Battery Disco. breakers (6) 50A DC Breakers   2025 116521 DA - Approved
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-126170 EP,8002 COPANO DR,Replace/upgrade main service.
2025-11-12T00:00:00.000,Austin,Driveway / Sidewalks,2025-137262 DS,6400 STOCKMAN DR,Construct new sidewalk of 108 LF
2025-11-12T00:00:00.000,Austin,Building Permit,2025-144128 BP,9012 BINNEWATER WAY,*Green Building* New 2-story 4 bedroom 4.5 bathroom single family residence with attached garage covered front porch and rear covered patio.
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-143783 EP,12412 MALLARD LN,Disconnect/reconnect to Upgrade main distribution panel.
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-133390 EP,1109 E RIVERSIDE DR,New pool (26x12) and spa (8x8). Removing 219 sqft of existing concrete deck and 15ft concrete pad
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-087733 PP,1004 JUANITA ST UNIT 2B,ePlan: Residential Expedited Review - New THREE UNIT RES. Bldg 2b New 2-story Duplex [1bed 1bath]
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-144167 EP,3801 N CAPITAL OF TEXAS HWY NB UNIT D-200,Sign 001 - Halo Lit channel letters
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-136360 EP,15900 SOLEIL CT,26kW whole home generator (Natural Gas) connected to house meter and main panel. Austin Energy disconnect required. (Bill Gravenor)
2025-11-12T00:00:00.000,Austin,Mechanical Permit,2025-144495 MP,5904 TAYLOR DRAPER CV,Replacement of complete existing central heat and air system with or without duct work
2025-11-12T00:00:00.000,Austin,Building Permit,2025-145814 BP,2601 AMUR DR,Express- Foundation Repair- installing 14 exterior pilings
2025-11-12T00:00:00.000,Austin,Building Permit,2025-144123 BP,9216 CALVERT WAY,*Green Building* New 2-story 4 bedroom 4.5 bathroom single family residence with attached garage covered front porch and rear covered patio.
2025-11-12T00:00:00.000,Austin,Building Permit,2025-145638 BP,1205 CRUPP CT,Express- replace existing tub with new tub and surround; replace existing bathroom window.
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-144175 EP,3801 N CAPITAL OF TEXAS HWY NB UNIT D-200,Sign 002 - Halo lit channel letters
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-144436 PP,1921 ZACH SCOTT ST,Replacement of an existing water heater Whitney Drake
2025-11-12T00:00:00.000,Austin,Building Permit,2025-144263 BP,1600 SANCHEZ ST,Express- Foundation repair - installing 22 exterior pilings & 14 interior pilings
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-139552 EP,8601 THOMPSON TEAL TRL,Pool - Pool 29x15ft with an inside 11x7ft spa. 939 sq ft of turf (on non compacted soil)  607 sq ft of pea gravel one 8x13x9ft Metal pergola with metal flat roof and 6x1¿ cedar wood privacy slats with 190 sq ft of concrete decking. Equipment pad 3x8ft (24 sq ft). Autofil and electric heater.
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-143604 EP,13416 RIDING DR,Electrical service meter installation for new construction of SFR in the ETJ. 2446 sq ft
2025-11-12T00:00:00.000,Austin,Building Permit,2025-139684 BP,2309 OAK CREST AVE UNIT 2B,BUILDING 2 UNIT 2B: New 3-story residence (duplex residence) with entryway going up to second floor 2nd floor kitchen & living area  2 bedroom 2.5 bath.
2025-11-12T00:00:00.000,Austin,Building Permit,2025-091339 BP,3100 GARWOOD ST--POOL,Pool - inground pool
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-088681 EP,10201 STONELAKE BLVD,MAU Replacement and Building Mau Chase for Existing Hotel
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-142180 EP,2402 E 10TH ST,Repair meter can and disconnect
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-144702 EP,1904 SHARON LN,T pole Ref: 2025-138712
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-142572 EP,2419 DOMINION HILL,Install new 21.250 kw rooftop solar system and 13.5 kw energy storage system for existing residential only.
2025-11-12T00:00:00.000,Austin,Plumbing Permit,2025-140083 PP,910 CHOTE AVE,ePlan: Residential Expedited Review -New construction of a 3-Story Single Family Res. [3bed 3.5bath] with Attached Carport and Autofill Pool.  4701 Bolm Rd
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-143804 EP,5810 1/2 STEINER RANCH BLVD,for landscape lighting and irrigation
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-136506 EP,4100 TABLEROCK DR,26kW whole home generator (Natural Gas) connected to house meter and main panel. Austin Energy disconnect required. (Steve Wagner)
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-140207 EP,5908 LONG CT,****Request to Disconnect**** 200A MCB ATS install with backup generator
2025-11-12T00:00:00.000,Austin,Electrical Permit,2025-143866 EP,13000 HARRIS RIDGE BLVD,PopStroke - Monument
2025-11-12T00:00:00.000,Austin,Driveway / Sidewalks,2025-060116 DS,2508 LITTLE JOHN LN,Construct new driveway approach of 12 FT and curb and gutter of 19 LF. No sidewalk inspection per plan review.
