permit_number,address,type,value,issued_date,status
2025-125064 EP,16001 COWSLIP WAY,Electrical Permit,0,2025-11-03,
2025-139148 PP,5920 TOSCANA AVE,Plumbing Permit,0,2025-11-03,
2025-125207 EP,16004 COWSLIP WAY,Electrical Permit,0,2025-11-03,
2025-139512 PP,5216 CRYSTAL WATER DR,Plumbing Permit,0,2025-11-03,
2025-141699 BP,8113 WILDER RD UNIT 203,Building Permit,0,2025-11-03,
2025-137380 PP,14016 N FM 620 RD SB,Plumbing Permit,0,2025-11-03,
2025-139042 EP,14005 AXEL JOHANSON DR,Electrical Permit,0,2025-11-03,
2025-125196 EP,15936 COWSLIP WAY,Electrical Permit,0,2025-11-03,
2025-140181 BP,5700 FORKS RD,Building Permit,0,2025-11-03,
2025-141709 BP,4100 E 51ST ST UNIT 200,Building Permit,0,2025-11-03,
2025-139054 PP,6401 BURNET LN,Plumbing Permit,0,2025-11-03,
2025-136662 EP,6901 DUQUESNE DR,Electrical Permit,0,2025-11-03,
2025-140520 MP,2401 COLUMBUS DR,Mechanical Permit,0,2025-11-03,
2024-135584 PP,2610 HUME PL UNIT GAR,Plumbing Permit,0,2025-11-03,
2025-139268 MP,4904 PRAIRIE DUNES DR,Mechanical Permit,0,2025-11-03,
2025-130582 EP,1201 W 38TH ST,Electrical Permit,0,2025-11-03,
2025-138476 EP,7013 WOODFORD WAY,Electrical Permit,0,2025-11-03,
2025-140997 MP,7504 NORTHCREST BLVD,Mechanical Permit,0,2025-11-03,
2025-126613 PP,6800 MC NEIL DR,Plumbing Permit,0,2025-11-03,
2025-141409 PP,7503 PONOMA TRL,Plumbing Permit,0,2025-11-03,
2025-009445 PP,7706 RUTGERS AVE,Plumbing Permit,0,2025-11-03,
2025-139034 EP,6001 SWEDISH FARMS TER,Electrical Permit,0,2025-11-03,
2025-140433 PP,3813 MATTIE ST,Plumbing Permit,0,2025-11-03,
2025-140526 MP,10509 TURNBULL LOOP,Mechanical Permit,0,2025-11-03,
2024-164780 BP,625 E 10TH ST,Building Permit,0,2025-11-03,
2025-136578 PP,4401 FREIDRICH LN BLDG 4 UNIT 405,Plumbing Permit,0,2025-11-03,
2025-141698 BP,8113 WILDER RD UNIT 201,Building Permit,0,2025-11-03,
2025-140487 BP,1015 LUCINDA WILLIAMS DR,Building Permit,0,2025-11-03,
2024-105889 EP,200 W 56TH ST UNIT 2102,Electrical Permit,0,2025-11-03,
2025-140552 BP,1808 REDLANDS ST,Building Permit,0,2025-11-03,
2025-141707 BP,10524 SCHOOL HOUSE LN,Building Permit,1,2025-11-03,
2025-141100 MP,8902 BLUEGRASS DR,Mechanical Permit,0,2025-11-03,
2025-138685 EP,12901 STAYWELL WAY,Electrical Permit,0,2025-11-03,
2025-125170 EP,16005 COWSLIP WAY,Electrical Permit,0,2025-11-03,
2025-140056 EP,1201 W 38TH ST,Electrical Permit,0,2025-11-03,
2025-139162 PP,5016 WESTFIELD DR,Plumbing Permit,0,2025-11-03,
2025-140496 MP,11004 KAISER CV,Mechanical Permit,0,2025-11-03,
2025-141088 EP,6911 SKYNOOK DR,Electrical Permit,0,2025-11-03,
2025-120867 EP,4507 HANK AVE,Electrical Permit,0,2025-11-03,
2025-138655 PP,4324 OLENICK ST,Plumbing Permit,0,2025-11-03,
2025-139693 EP,8920 BUSINESS PARK DR,Electrical Permit,0,2025-11-03,
2025-139163 PP,6008 CARRY BACK LN,Plumbing Permit,0,2025-11-03,
2024-103984 MP,1950 WEBBERVILLE RD,Mechanical Permit,0,2025-11-03,
2025-135599 EP,1109 CHATELAINE CV,Electrical Permit,0,2025-11-03,
2025-138910 EP,503 E MARY ST,Electrical Permit,0,2025-11-03,
2025-139147 PP,808 WATERFALL WAY,Plumbing Permit,0,2025-11-03,
2025-068068 PP,5001 STOCKTON LN,Plumbing Permit,0,2025-11-03,
2025-139622 EP,8609 BELL MOUNTAIN DR,Electrical Permit,0,2025-11-03,
2025-141702 BP,8703 COSMICO ST UNIT 104,Building Permit,0,2025-11-03,
2025-141056 MP,2000 RODEO DR,Mechanical Permit,0,2025-11-03,
2025-131631 EP,1902 GREENWOOD AVE BLDG 2,Electrical Permit,0,2025-11-03,
2025-073683 PP,5009 STOCKTON LN,Plumbing Permit,0,2025-11-03,
2024-143088 MP,906 CHRISTOPHER ST,Mechanical Permit,0,2025-11-03,
2025-141446 BP,2613 GERAGHTY AVE,Building Permit,0,2025-11-03,
2025-139515 BP,13492 N US 183 HWY SVRD SB UNIT 100,Building Permit,0,2025-11-03,
2025-139796 PP,6424 MINNOCH LN,Plumbing Permit,0,2025-11-03,
2025-013794 EP,4900 MAJESTIC DR,Electrical Permit,0,2025-11-03,
2025-136181 MP,4510 AVENUE F,Mechanical Permit,0,2025-11-03,
2025-105402 MP,11116 CLARO VISTA CV,Mechanical Permit,0,2025-11-03,
2025-121432 MP,1803 PASADENA DR,Mechanical Permit,0,2025-11-03,
2025-125178 EP,15928 COWSLIP WAY,Electrical Permit,0,2025-11-03,
2025-013795 EP,4901 GLADEVIEW DR UNIT A,Electrical Permit,0,2025-11-03,
2025-120613 MP,2603 SOL WILSON AVE,Mechanical Permit,0,2025-11-03,
2025-140941 PP,12809 BLACK HILLS DR,Plumbing Permit,0,2025-11-03,
2025-141509 EP,607 TILLERY ST,Electrical Permit,0,2025-11-03,
2025-141705 BP,8717 COSMICO ST UNIT 101,Building Permit,0,2025-11-03,
2025-091047 EP,5505 W PARMER LN BLDG CP1,Electrical Permit,0,2025-11-03,
2025-133577 EP,11117 TRENT DR,Electrical Permit,0,2025-11-03,
2025-136817 EP,8220 W SH 71 UNIT 443,Electrical Permit,0,2025-11-03,
2025-139000 EP,4201 NITSCHKE ST,Electrical Permit,0,2025-11-03,
2025-083978 PP,3107 WHITEPINE DR,Plumbing Permit,0,2025-11-03,
2025-124587 PP,3311 N LAMAR BLVD,Plumbing Permit,0,2025-11-03,
2025-138741 EP,7304 BECKETT RD,Electrical Permit,0,2025-11-03,
2025-137551 PP,412 CROCKETT ST,Plumbing Permit,0,2025-11-03,
2025-140929 BP,5911 NORTH WEST PL,Building Permit,1,2025-11-03,
2025-139313 PP,1508 KIT CIR,Plumbing Permit,0,2025-11-03,
2025-141405 PP,2014 PEOPLES ST,Plumbing Permit,0,2025-11-03,
2025-099710 EP,9504 WIGGY WAY,Electrical Permit,0,2025-11-03,
2025-134092 EP,220 RALPH ABLANEDO DR,Electrical Permit,0,2025-11-03,
2025-099905 EP,4409 BANISTER LN BLDG 1,Electrical Permit,0,2025-11-03,
2025-123440 PP,1102 GARNER AVE,Plumbing Permit,0,2025-11-03,
2025-140825 BP,1708 E 21ST ST,Building Permit,1,2025-11-03,
2025-103309 MP,8900 BALCONES CLUB DR,Mechanical Permit,0,2025-11-03,
2025-126376 EP,2702 SCENIC DR,Electrical Permit,0,2025-11-03,
2025-069244 MP,6100 SHADOW MOUNTAIN DR,Mechanical Permit,0,2025-11-03,
2025-031194 MP,1702 GARDEN ST,Mechanical Permit,0,2025-11-03,
2025-141393 PP,2706 KERRYBROOK LN,Plumbing Permit,0,2025-11-03,
2025-138675 BP,11917 NATURES BND,Building Permit,1,2025-11-03,
2025-140427 PP,7216 MITRA DR,Plumbing Permit,0,2025-11-03,
2025-134384 PP,3106 GREENLAWN PKWY,Plumbing Permit,0,2025-11-03,
2025-084283 MP,2700 CARNARVON LN,Mechanical Permit,0,2025-11-03,
2025-141703 BP,8709 COSMICO ST UNIT 101,Building Permit,0,2025-11-03,
2025-139364 PP,8013 BON AIR DR,Plumbing Permit,0,2025-11-03,
2025-139307 PP,2009 KIT CIR,Plumbing Permit,0,2025-11-03,
2025-140615 BP,7718 WOOD HOLLOW DR UNIT 100,Building Permit,0,2025-11-03,
2025-078418 EP,1201 ALGUNO RD,Electrical Permit,0,2025-11-03,
2025-046226 EP,907 E 53RD ST,Electrical Permit,0,2025-11-03,
2025-125208 EP,9037 RATTLESNAKE TRL,Electrical Permit,0,2025-11-03,
2025-140553 BP,1808 REDLANDS ST,Building Permit,0,2025-11-03,
2025-139038 EP,14013 AXEL JOHANSON DR,Electrical Permit,0,2025-11-03,
2025-141701 BP,8703 COSMICO ST UNIT 101,Building Permit,0,2025-11-03,
2025-126695 EP,1004 MORROW ST BLDG 2,Electrical Permit,0,2025-11-03,
2025-139433 MP,3302 ELIJA ST UNIT B,Mechanical Permit,0,2025-11-03,
2025-131632 EP,1902 GREENWOOD AVE BLDG 3,Electrical Permit,0,2025-11-03,
2025-140079 BP,12515 ALTAMIRA ST,Building Permit,2700,2025-11-03,
2025-123565 BP,2205 E 8TH ST BLDG 2,Building Permit,1,2025-11-03,
2025-115675 PP,3011 FONTANA DR UNIT A,Plumbing Permit,0,2025-11-03,
2025-140594 MP,1902 KERR ST,Mechanical Permit,0,2025-11-03,
2025-137967 EP,9000 FALLKILL DR,Electrical Permit,0,2025-11-03,
2025-138648 EP,4106 HONEYCOMB ROCK CIR,Electrical Permit,0,2025-11-03,
2025-128735 PP,4301 W WILLIAM CANNON DR BLDG H UNIT 110,Plumbing Permit,0,2025-11-03,
2025-121348 EP,2381 E SH 71 WB,Electrical Permit,0,2025-11-03,
2025-140692 MP,10308 ANAHUAC TRL,Mechanical Permit,0,2025-11-02,
2025-139609 MP,5700 BALLENTON CT,Mechanical Permit,0,2025-11-02,
2025-138950 EP,3301 GREENLAWN PKWY,Electrical Permit,0,2025-11-02,
2025-133470 MP,4904 INTERLACHEN LN,Mechanical Permit,0,2025-11-02,
2025-137747 MP,6412 CARRINGTON DR,Mechanical Permit,0,2025-11-02,
2025-137746 MP,5206 EVANS AVE,Mechanical Permit,0,2025-11-02,
2025-136055 MP,8909 CORNISH HEN CV,Mechanical Permit,0,2025-11-02,
2025-124101 EP,4501 PACK SADDLE PASS,Electrical Permit,0,2025-11-02,
2025-092157 MP,2210 WILLOW ST,Mechanical Permit,0,2025-11-02,
2025-140256 BP,4808 WOODVIEW AVE,Building Permit,0,2025-11-02,
2025-133767 PP,2303 E 2ND ST BLDG 3,Plumbing Permit,0,2025-11-02,
2025-139611 MP,1705 ALAMEDA DR,Mechanical Permit,0,2025-11-02,
2025-133764 PP,111 MILDRED ST BLDG 3,Plumbing Permit,0,2025-11-02,
2025-133766 PP,2301 E 2ND ST BLDG 2,Plumbing Permit,0,2025-11-02,
2025-137648 PP,3504 DAY STAR CV,Plumbing Permit,0,2025-11-02,
2025-090808 EP,4214 DEEPWOODS DR,Electrical Permit,0,2025-11-02,
2025-137745 MP,10101 CASSANDRA DR,Mechanical Permit,0,2025-11-02,
2025-018696 EP,2102 PALO PINTO DR,Electrical Permit,0,2025-11-02,
2025-135337 MP,1218 HAVRE LAFITTE DR,Mechanical Permit,0,2025-11-02,
2025-137742 MP,1306 DUSKY THRUSH TRL,Mechanical Permit,0,2025-11-02,
2025-133456 MP,5402 TIPTON DR,Mechanical Permit,0,2025-11-02,
2025-139610 MP,3843 WILLIAMSBURG CIR,Mechanical Permit,0,2025-11-02,
2025-137744 MP,8009 ELKHORN MOUNTAIN TRL,Mechanical Permit,0,2025-11-02,
2025-136053 MP,904 CONRAD ST,Mechanical Permit,0,2025-11-02,
2025-137749 MP,10912 WARDOUR LN,Mechanical Permit,0,2025-11-02,
2025-135339 MP,1403 SINGLETON AVE UNIT A,Mechanical Permit,0,2025-11-02,
2025-140670 MP,1518 MADISON AVE,Mechanical Permit,0,2025-11-02,
2025-136530 MP,4604 GRAND CYPRESS DR,Mechanical Permit,0,2025-11-02,
2025-018695 EP,2102 PALO PINTO DR,Electrical Permit,0,2025-11-02,
2025-138790 EP,5403 STUART CIR,Electrical Permit,0,2025-11-02,
2025-133765 PP,2301 E 2ND ST BLDG 1,Plumbing Permit,0,2025-11-02,
2025-141040 BP,5405 REGENCY DR,Building Permit,1,2025-11-01,
2025-138687 BP,1701 TOOMEY RD,Building Permit,0,2025-11-01,
2025-131919 EP,5804 CHERRY CREEK DR,Electrical Permit,0,2025-10-31,
2025-135837 BP,1401 ALEGRIA RD UNIT A,Building Permit,1,2025-10-31,
2025-138130 EP,8808 GOLDEN LION DR,Electrical Permit,0,2025-10-31,
2025-108150 MP,8316 HATHAWAY DR,Mechanical Permit,0,2025-10-31,
2024-079321 MP,3525 FAR WEST BLVD UNIT FW1,Mechanical Permit,0,2025-10-31,
2025-128697 EP,16012 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-139980 PP,4608 HERO CT,Plumbing Permit,0,2025-10-31,
2025-128688 EP,16037 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-082403 DS,6404 BLARWOOD DR,Driveway / Sidewalks,0,2025-10-31,
2025-128694 EP,16025 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-138023 PP,6001 SWEDISH FARMS TER,Plumbing Permit,0,2025-10-31,
2025-128676 EP,16036 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-128698 EP,16008 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-140857 BP,8701 PANADERO DR,Building Permit,1,2025-10-31,
2025-133549 EP,1619 ELMHURST DR BLDG 1,Electrical Permit,0,2025-10-31,
2025-125139 EP,16048 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-120569 EP,1317 THADDEUS CV,Electrical Permit,0,2025-10-31,
2025-128696 EP,16033 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-093171 MP,8809 COSMICO ST,Mechanical Permit,0,2025-10-31,
2025-140279 MP,9508 GOLDEN HILLS CIR,Mechanical Permit,0,2025-10-31,
2025-139540 BP,8 PASCAL LN,Building Permit,0,2025-10-31,
2025-083228 EP,511 E 40TH ST,Electrical Permit,0,2025-10-31,
2025-093169 MP,8805 COSMICO ST,Mechanical Permit,0,2025-10-31,
2025-104180 PP,4405 SINCLAIR AVE,Plumbing Permit,0,2025-10-31,
2025-139125 BP,10900 WARDOUR LN,Building Permit,1,2025-10-31,
2025-120247 MP,408 LINDEN ST UNIT A,Mechanical Permit,0,2025-10-31,
2024-164932 MP,3504 TOM MILLER ST BLDG 2,Mechanical Permit,0,2025-10-31,
2025-134736 BP,1013 KAREN AVE,Building Permit,1,2025-10-31,
2025-140900 PP,2500 NORTHLAND DR,Plumbing Permit,0,2025-10-31,
2025-137468 EP,7011 WOODFORD WAY,Electrical Permit,0,2025-10-31,
2025-034072 MP,4406 EILERS AVE,Mechanical Permit,0,2025-10-31,
2025-140176 MP,1903 ELTON LN,Mechanical Permit,0,2025-10-31,
2025-140910 PP,11700 RYDALWATER LN,Plumbing Permit,0,2025-10-31,
2025-138923 EP,8112 SIRINGO PASS,Electrical Permit,0,2025-10-31,
2025-140179 MP,6411 ABILENE TRL,Mechanical Permit,0,2025-10-31,
2025-138235 EP,2947 E 14TH ST,Electrical Permit,0,2025-10-31,
2025-139772 PP,2002 E 7TH ST UNIT 236,Plumbing Permit,0,2025-10-31,
2025-138797 PP,8601 PEAFOWL ST,Plumbing Permit,0,2025-10-31,
2025-138353 EP,4901 GLADEVIEW DR,Electrical Permit,0,2025-10-31,
2025-128687 EP,16024 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-135276 EP,301 CONGRESS AVE UNIT 1400,Electrical Permit,0,2025-10-31,
2025-053597 EP,2506 E 2ND ST BLDG 2,Electrical Permit,0,2025-10-31,
2025-068096 MP,603 VERMONT RD BLDG 1,Mechanical Permit,0,2025-10-31,
2025-136011 EP,2709 E 2ND ST UNIT A,Electrical Permit,0,2025-10-31,
2025-106802 BP,5615 WILLIAM HOLLAND AVE,Building Permit,0,2025-10-31,
2025-119147 EP,106 E 6TH ST UNIT 610,Electrical Permit,0,2025-10-31,
2025-137707 EP,4207 JAMES CASEY ST,Electrical Permit,0,2025-10-31,
2025-105577 MP,6900 W PARMER LN BLDG 1,Mechanical Permit,0,2025-10-31,
2025-140076 BP,4910 MANCHESTER CIR,Building Permit,1,2025-10-31,
2025-039084 BP,2009 PAYNE AVE BLDG 1,Building Permit,0,2025-10-31,
2024-164891 MP,3502 TOM MILLER ST BLDG 2,Mechanical Permit,0,2025-10-31,
2025-133754 BP,6716 DERBY DOWNS DR,Building Permit,11207,2025-10-31,
2025-128693 EP,16029 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-068097 MP,603 VERMONT RD BLDG 2,Mechanical Permit,0,2025-10-31,
2025-139009 BP,12417 TURTLEBACK LN,Building Permit,1,2025-10-31,
2025-136971 EP,11216 1/2 CAMERON RD UNIT TEMP6,Electrical Permit,0,2025-10-31,
2025-119174 BP,9400 GROUSE MEADOW LN BLDG D,Building Permit,0,2025-10-31,
2025-120113 EP,7010 W SH 71,Electrical Permit,0,2025-10-31,
2024-040238 EP,6400 E RIVERSIDE DR,Electrical Permit,0,2025-10-31,
2025-134930 EP,6602 POINT NORTH DR,Electrical Permit,0,2025-10-31,
2025-140041 PP,9800 WHITLEY BAY DR,Plumbing Permit,0,2025-10-31,
2025-126561 EP,16009 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-128692 EP,16017 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-139317 PP,6009 DAFFODIL DR UNIT 21,Plumbing Permit,0,2025-10-31,
2024-079323 MP,3525 FAR WEST BLVD UNIT FW2,Mechanical Permit,0,2025-10-31,
2025-140721 MP,8104 SHILOH CT,Mechanical Permit,0,2025-10-31,
2025-128691 EP,16016 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-128686 EP,16032 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-140325 BP,1006 E 44TH ST,Building Permit,1,2025-10-31,
2025-124704 BP,4905 CANYONWOOD DR,Building Permit,1,2025-10-31,
2025-105903 PP,2206 BLUE MEADOW DR,Plumbing Permit,0,2025-10-31,
2025-092596 PP,2403 NORTH SHIELDS DR,Plumbing Permit,0,2025-10-31,
2025-083069 EP,4208 BAMFORD DR,Electrical Permit,0,2025-10-31,
2025-055168 MP,205 E 3RD ST,Mechanical Permit,0,2025-10-31,
2025-139946 PP,10201 SHINNECOCK HILLS DR,Plumbing Permit,0,2025-10-31,
2025-139472 EP,7000 METROPOLIS DR UNIT 200,Electrical Permit,0,2025-10-31,
2025-123096 BP,705 W CADDO ST,Building Permit,0,2025-10-31,
2024-164890 MP,3502 TOM MILLER ST BLDG 1,Mechanical Permit,0,2025-10-31,
2025-139133 MP,12701 COLLINDALE CV,Mechanical Permit,0,2025-10-31,
2025-093940 MP,9811 TREE BEND CV,Mechanical Permit,0,2025-10-31,
2025-139167 PP,2336 DOUGLAS ST,Plumbing Permit,0,2025-10-31,
2024-145658 MP,45 COMAL ST,Mechanical Permit,0,2025-10-31,
2024-142578 MP,7414 JOHNNY MORRIS RD,Mechanical Permit,0,2025-10-31,
2025-140743 BP,2212 WILLISTON LOOP,Building Permit,1,2025-10-31,
2025-128690 EP,16021 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-125160 EP,16040 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-095109 PP,1704 TRAVIS HEIGHTS BLVD,Plumbing Permit,0,2025-10-31,
2025-140788 BP,2402 ARPDALE ST,Building Permit,1,2025-10-31,
2025-124703 EP,15929 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2024-164931 MP,3504 TOM MILLER ST BLDG 1,Mechanical Permit,0,2025-10-31,
2025-140263 MP,1408 GEOFFS DR,Mechanical Permit,0,2025-10-31,
2025-125120 EP,16044 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-139960 PP,1201 GROVE BLVD BLDG 6 UNIT 602,Plumbing Permit,0,2025-10-31,
2025-140493 BP,2101 MEADOWBROOK DR,Building Permit,0,2025-10-31,
2024-140834 MP,3308 HAMPTON RD,Mechanical Permit,0,2025-10-31,
2024-079325 MP,3525 FAR WEST BLVD UNIT FW3,Mechanical Permit,0,2025-10-31,
2025-118131 BP,4604 ENGLEWOOD DR,Building Permit,0,2025-10-31,
2024-124657 MP,5711 MARILYN DR,Mechanical Permit,0,2025-10-31,
2025-138672 PP,1703 W 33RD ST UNIT A,Plumbing Permit,0,2025-10-31,
2025-139275 PP,1405 WOOTEN DR,Plumbing Permit,0,2025-10-31,
2025-140474 PP,10329 GARBACZ DR,Plumbing Permit,0,2025-10-31,
2025-124716 EP,15937 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-119182 EP,106 E 6TH ST UNIT 620,Electrical Permit,0,2025-10-31,
2025-140840 BP,1101 ARTHUR STILES RD,Building Permit,1,2025-10-31,
2025-136865 MP,2301 SCARBROUGH DR UNIT 300,Mechanical Permit,0,2025-10-31,
2025-061585 EP,5116 HEFLIN LN,Electrical Permit,0,2025-10-31,
2025-030088 PP,2705 WARREN ST,Plumbing Permit,0,2025-10-31,
2025-140686 PP,14708 FLAT TOP RANCH RD,Plumbing Permit,0,2025-10-31,
2025-130426 BP,7005 COLBERG CT,Building Permit,1,2025-10-31,
2024-079326 MP,3525 FAR WEST BLVD UNIT GAR,Mechanical Permit,0,2025-10-31,
2025-070549 MP,601 VERMONT RD BLDG 2,Mechanical Permit,0,2025-10-31,
2025-093433 MP,8803 COSMICO ST,Mechanical Permit,0,2025-10-31,
2025-124711 EP,15933 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-117654 BP,7000 REABURN ST,Building Permit,1,2025-10-31,
2025-139246 MP,1904 GOODRICH AVE UNIT 7,Mechanical Permit,0,2025-10-31,
2025-140640 MP,2813 FIRECREST DR,Mechanical Permit,0,2025-10-31,
2025-138886 PP,2401 LOYOLA LN,Plumbing Permit,0,2025-10-31,
2025-120246 MP,2910 E 4TH ST,Mechanical Permit,0,2025-10-31,
2025-139088 BP,9000 BERRYLINE CV,Building Permit,1,2025-10-31,
2025-140461 BP,4913 INTERLACHEN LN,Building Permit,1,2025-10-31,
2025-128678 EP,16028 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-138782 EP,10105 HIBISCUS CV,Electrical Permit,0,2025-10-31,
2025-070548 MP,601 VERMONT RD BLDG 1,Mechanical Permit,0,2025-10-31,
2025-128689 EP,16020 COWSLIP WAY,Electrical Permit,0,2025-10-31,
2025-136372 PP,6005 SILENT NOVA VW,Plumbing Permit,0,2025-10-31,
2025-098608 EP,6512 STOCKMAN DR BLDG 6,Electrical Permit,0,2025-10-31,
2025-120248 MP,408 LINDEN ST UNIT B,Mechanical Permit,0,2025-10-31,
2024-076507 EP,2200 S IH 35 SVRD SB,Electrical Permit,0,2025-10-31,
2024-079327 MP,3525 FAR WEST BLVD UNIT FW3,Mechanical Permit,0,2025-10-31,
2025-113320 MP,5815 ABILENE TRL,Mechanical Permit,0,2025-10-31,
2025-136451 DS,1300 W DITTMAR RD,Driveway / Sidewalks,0,2025-10-31,
2025-102446 MP,7019 E WILLIAM CANNON DR,Mechanical Permit,0,2025-10-31,
2025-061584 EP,5116 HEFLIN LN,Electrical Permit,0,2025-10-31,
2025-139705 BP,400 W CESAR CHAVEZ ST,Building Permit,0,2025-10-31,
2025-138674 BP,3201 EVANSTON LN,Building Permit,1,2025-10-31,
2025-093170 MP,8807 COSMICO ST,Mechanical Permit,0,2025-10-31,
2025-139009 PP,12417 TURTLEBACK LN,Plumbing Permit,0,2025-10-31,
2025-136690 PP,1806 PRINCETON AVE,Plumbing Permit,0,2025-10-31,
2025-124492 EP,3204 LYONS RD,Electrical Permit,0,2025-10-30,
2025-104180 MP,4405 SINCLAIR AVE,Mechanical Permit,0,2025-10-30,
2025-070464 EP,8127 MESA DR,Electrical Permit,0,2025-10-30,
2025-090097 PP,3702 CIMA SERENA,Plumbing Permit,0,2025-10-30,
2025-083069 BP,4208 BAMFORD DR,Building Permit,1,2025-10-30,
2025-137036 BP,5721 MARILYN DR,Building Permit,1,2025-10-30,
2025-124208 BP,1114 TERRY DR,Building Permit,1,2025-10-30,
2025-116247 EP,7010 EASY WIND DR UNIT 130,Electrical Permit,0,2025-10-30,
2025-084893 MP,7502 NORTHCREST BLVD,Mechanical Permit,0,2025-10-30,
2025-131209 MP,11601 BARCHETTA DR,Mechanical Permit,0,2025-10-30,
2025-121057 PP,2101 PAYNE AVE BLDG 2,Plumbing Permit,0,2025-10-30,
2025-086424 PP,1158 BROOKSWOOD AVE BLDG 2,Plumbing Permit,0,2025-10-30,
2025-140446 EP,2705 LYONS RD,Electrical Permit,0,2025-10-30,
2025-138148 PP,7007 BURNELL DR,Plumbing Permit,0,2025-10-30,
2025-118160 BP,2101 BURTON DR UNIT 1037,Building Permit,0,2025-10-30,
2025-130410 PP,11005 STRASBURG LN,Plumbing Permit,0,2025-10-30,
2025-140001 PP,7701 METROPOLIS DR,Plumbing Permit,0,2025-10-30,
2025-136691 MP,1806 PRINCETON AVE,Mechanical Permit,0,2025-10-30,
2025-139315 BP,7004 CRYSTALBROOK DR,Building Permit,1,2025-10-30,
2025-114534 MP,7101 W SH 71,Mechanical Permit,0,2025-10-30,
2025-125323 PP,7225 ROSS RD,Plumbing Permit,0,2025-10-30,
2025-118162 BP,2101 BURTON DR UNIT 2034,Building Permit,0,2025-10-30,
2025-138711 MP,201 W 5TH ST UNIT 1450,Mechanical Permit,0,2025-10-30,
2025-078059 DS,9300 CORVALLIS DR,Driveway / Sidewalks,0,2025-10-30,
2025-138572 BP,5900 W SLAUGHTER LN BLDG D,Building Permit,0,2025-10-30,
2025-118159 BP,2101 BURTON DR UNIT 1036,Building Permit,0,2025-10-30,
2025-139503 MP,2028 ANTONE ST,Mechanical Permit,0,2025-10-30,
2025-137728 BP,2901 S CAPITAL OF TEXAS HWY NB UNIT P3,Building Permit,0,2025-10-30,
2025-139212 BP,2607 BAXTER DR,Building Permit,1,2025-10-30,
2025-093152 MP,8102 PONCHO PASS,Mechanical Permit,0,2025-10-30,
2025-120285 BP,1805 E 18TH ST BLDG 3,Building Permit,0,2025-10-30,
2025-140191 PP,1408 HARDOUIN AVE,Plumbing Permit,0,2025-10-30,
2025-118161 BP,2101 BURTON DR UNIT 1038,Building Permit,0,2025-10-30,
2025-139253 MP,9107 SHEPARD DR,Mechanical Permit,0,2025-10-30,
2025-136467 EP,8001 1/2 FINIAL DR,Electrical Permit,0,2025-10-30,
2025-139235 MP,7108 GENTLE OAK DR,Mechanical Permit,0,2025-10-30,
2024-165015 MP,3510 TOM MILLER ST BLDG 1,Mechanical Permit,0,2025-10-30,
2025-118165 BP,2101 BURTON DR UNIT 2037,Building Permit,0,2025-10-30,
2025-093437 MP,8812 COSMICO ST,Mechanical Permit,0,2025-10-30,
2025-139676 MP,1505 RUTLAND DR UNIT 1,Mechanical Permit,0,2025-10-30,
2025-126534 BP,1313 PASADENA DR,Building Permit,1,2025-10-30,
2025-116916 EP,11301 DOMAIN DR,Electrical Permit,0,2025-10-30,
2025-139041 BP,2205 PASADENA DR,Building Permit,0,2025-10-30,
2025-109425 BP,2001 KENWOOD AVE,Building Permit,0,2025-10-30,
2025-058780 MP,5602 FORKS RD,Mechanical Permit,0,2025-10-30,
2025-091047 BP,5505 W PARMER LN BLDG CP1,Building Permit,0,2025-10-30,
2025-139704 PP,8703 DULCET DR,Plumbing Permit,0,2025-10-30,
2025-138608 PP,1703 WOODLAND AVE UNIT B,Plumbing Permit,0,2025-10-30,
2025-137844 MP,11203 FM 2222 RD UNIT 2001,Mechanical Permit,0,2025-10-30,
2025-054302 PP,4616 CRESTWAY DR BLDG 2,Plumbing Permit,0,2025-10-30,
2025-139269 MP,4502 PLACID PL,Mechanical Permit,0,2025-10-30,
2025-137059 BP,11815 EUBANK DR,Building Permit,1,2025-10-30,
2025-087390 DS,1197 COLETO ST,Driveway / Sidewalks,0,2025-10-30,
2025-120139 PP,3904 VINELAND DR,Plumbing Permit,0,2025-10-30,
2025-093436 MP,8811 COSMICO ST,Mechanical Permit,0,2025-10-30,
